bidNtceNo,bidNtceNm,opengDate,opengRank,bidprcCorpNm
20091220223,성주일반산업단지 석면폐기물 해체제거공사,2010-01-04,18,금오환경(주)
20091221284,임성중학교 다목적강당 증축 전기 공사,2010-01-04,113,대성전기
20091220223,성주일반산업단지 석면폐기물 해체제거공사,2010-01-04,20,주식회사 보림에스.앤.씨
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,26,동진전력 주식회사
20091220223,성주일반산업단지 석면폐기물 해체제거공사,2010-01-04,22,(주)그린탑
20091221284,임성중학교 다목적강당 증축 전기 공사,2010-01-04,115,주식회사제일전기통신공사
20091220223,성주일반산업단지 석면폐기물 해체제거공사,2010-01-04,24,(주)형제건설
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,1728,남아전력(주)
20091220223,성주일반산업단지 석면폐기물 해체제거공사,2010-01-04,26,영남개발(주)
20091221284,임성중학교 다목적강당 증축 전기 공사,2010-01-04,117,주식회사 용문전력
20091220223,성주일반산업단지 석면폐기물 해체제거공사,2010-01-04,28,티삼스건설(주)
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,864,한서이에프주식회사
20091220223,성주일반산업단지 석면폐기물 해체제거공사,2010-01-04,30,(주)현진건설
20091221284,임성중학교 다목적강당 증축 전기 공사,2010-01-04,119,주식회사 엠에프이앤아이
20091220223,성주일반산업단지 석면폐기물 해체제거공사,2010-01-04,32,주식회사 제이에이씨
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,1730,주식회사 광탑이엔지
20091220223,성주일반산업단지 석면폐기물 해체제거공사,2010-01-04,34,(주)그린파워텍
20091221284,임성중학교 다목적강당 증축 전기 공사,2010-01-04,121,계룡전기
20091220223,성주일반산업단지 석면폐기물 해체제거공사,2010-01-04,36,한일코아주식회사
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,432,(주)용광이엔씨
20091220223,성주일반산업단지 석면폐기물 해체제거공사,2010-01-04,38,주식회사 대영건설
20091221284,임성중학교 다목적강당 증축 전기 공사,2010-01-04,123,그린전력공사합자회사
20091220223,성주일반산업단지 석면폐기물 해체제거공사,2010-01-04,40,주식회사 공명
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,1732,(주)태경
20091220223,성주일반산업단지 석면폐기물 해체제거공사,2010-01-04,42,성진기초건설(주)
20091221284,임성중학교 다목적강당 증축 전기 공사,2010-01-04,125,대명시스템솔루션 주식회사
20091220223,성주일반산업단지 석면폐기물 해체제거공사,2010-01-04,44,강동시티건설 주식회사
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,866,(주)수원전설
20091220223,성주일반산업단지 석면폐기물 해체제거공사,2010-01-04,46,한동산업개발(주)
20091221284,임성중학교 다목적강당 증축 전기 공사,2010-01-04,127,(주)삽교전기
20091220223,성주일반산업단지 석면폐기물 해체제거공사,2010-01-04,48,삼성석면환경(주)
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,1734,(주)인화전기공사
20091220223,성주일반산업단지 석면폐기물 해체제거공사,2010-01-04,50,(주)거진산업개발
20091221284,임성중학교 다목적강당 증축 전기 공사,2010-01-04,129,(주)다원전설
20091220223,성주일반산업단지 석면폐기물 해체제거공사,2010-01-04,52,우진건설주식회사
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,216,대성전기
20091220223,성주일반산업단지 석면폐기물 해체제거공사,2010-01-04,,금정개발 주식회사
20091221284,임성중학교 다목적강당 증축 전기 공사,2010-01-04,131,주식회사 해미르
20091220767,일산초 영어거점센터 리모델링 공사(긴급),2010-01-04,2,미관인테리어
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,1736,동아전업사
20091220767,일산초 영어거점센터 리모델링 공사(긴급),2010-01-04,4,주식회사 해도건설
20091221284,임성중학교 다목적강당 증축 전기 공사,2010-01-04,133,(주)베스트이엔텍
20091220767,일산초 영어거점센터 리모델링 공사(긴급),2010-01-04,6,대광건축(주)
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,868,삼정아이엔씨(주)
20091220767,일산초 영어거점센터 리모델링 공사(긴급),2010-01-04,8,(주)럭키원일
20091221284,임성중학교 다목적강당 증축 전기 공사,2010-01-04,135,충청전기공사
20091220767,일산초 영어거점센터 리모델링 공사(긴급),2010-01-04,,디엠이엔씨주식회사
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,1738,천우전기
20091220767,일산초 영어거점센터 리모델링 공사(긴급),2010-01-04,,현대디자인(주)
20091221284,임성중학교 다목적강당 증축 전기 공사,2010-01-04,137,(주)화신전기공사
20091220767,일산초 영어거점센터 리모델링 공사(긴급),2010-01-04,,예가디자인인테리어
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,434,대광전기
20091220767,일산초 영어거점센터 리모델링 공사(긴급),2010-01-04,,주식회사청아건축디자인
20091221284,임성중학교 다목적강당 증축 전기 공사,2010-01-04,139,일산종합건설 주식회사
20091220767,일산초 영어거점센터 리모델링 공사(긴급),2010-01-04,,(주)신복 건설
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,1740,진한이엔지
20091220767,일산초 영어거점센터 리모델링 공사(긴급),2010-01-04,,(주)제일디엔씨
20091221284,임성중학교 다목적강당 증축 전기 공사,2010-01-04,141,주식회사동일토건
20091220767,일산초 영어거점센터 리모델링 공사(긴급),2010-01-04,,(주) 세정하우징
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,870,(주)민성전기
20091220767,일산초 영어거점센터 리모델링 공사(긴급),2010-01-04,,(주)한석기업
20091221284,임성중학교 다목적강당 증축 전기 공사,2010-01-04,143,주식회사 신아이앤씨
20091220767,일산초 영어거점센터 리모델링 공사(긴급),2010-01-04,,(주)지성건설
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,1742,덕적전기공사
20091220767,일산초 영어거점센터 리모델링 공사(긴급),2010-01-04,,정미건축 주식회사
20091221284,임성중학교 다목적강당 증축 전기 공사,2010-01-04,145,(주)온천신호
20091220767,일산초 영어거점센터 리모델링 공사(긴급),2010-01-04,,경원건업(주)
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,108,주식회사 파워텔레콤
20091220767,일산초 영어거점센터 리모델링 공사(긴급),2010-01-04,,(주)디자인알파
20091221284,임성중학교 다목적강당 증축 전기 공사,2010-01-04,147,(주)동성전기통신
20091220767,일산초 영어거점센터 리모델링 공사(긴급),2010-01-04,,주식회사 미림건축의장
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,1744,보성전기 주식회사
20091220767,일산초 영어거점센터 리모델링 공사(긴급),2010-01-04,,(주)현우건설
20091221284,임성중학교 다목적강당 증축 전기 공사,2010-01-04,149,광연전기(주)
20091220767,일산초 영어거점센터 리모델링 공사(긴급),2010-01-04,,한국엔지니어링
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,872,(주)이레소방전기
20091220791,신능중 급식실 현대화사업 공사,2010-01-04,2,(주)해성종합건설
20091221284,임성중학교 다목적강당 증축 전기 공사,2010-01-04,151,합자회사 하나전기
20091220791,신능중 급식실 현대화사업 공사,2010-01-04,4,건희건설(주)
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,1746,진웅테크
20091220791,신능중 급식실 현대화사업 공사,2010-01-04,6,비앤에스종합건설주식회사
20091221284,임성중학교 다목적강당 증축 전기 공사,2010-01-04,153,한미전설(주)
20091220791,신능중 급식실 현대화사업 공사,2010-01-04,8,(주)율곡종합건설
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,436,(주)현성
20091220791,신능중 급식실 현대화사업 공사,2010-01-04,10,슈퍼종합건설
20091221284,임성중학교 다목적강당 증축 전기 공사,2010-01-04,155,유일전력공사
20091220791,신능중 급식실 현대화사업 공사,2010-01-04,12,반석씨앤디주식회사
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,1748,권성전력 주식회사
20091220791,신능중 급식실 현대화사업 공사,2010-01-04,14,(주)태원산업개발
20091221284,임성중학교 다목적강당 증축 전기 공사,2010-01-04,157,합자회사 금성엔지니어
20091220791,신능중 급식실 현대화사업 공사,2010-01-04,16,삼양종합건설(주)
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,874,광전기
20091220791,신능중 급식실 현대화사업 공사,2010-01-04,18,(주)우호건설
20091221284,임성중학교 다목적강당 증축 전기 공사,2010-01-04,159,주식회사 동방전설
20091220791,신능중 급식실 현대화사업 공사,2010-01-04,20,미도건설(주)
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,1750,주식회사 서왕이노베이션
20091220791,신능중 급식실 현대화사업 공사,2010-01-04,22,(유)윤진종합건설
20091221284,임성중학교 다목적강당 증축 전기 공사,2010-01-04,161,호준전업(주)
20091220791,신능중 급식실 현대화사업 공사,2010-01-04,24,윤일종합건설(주)
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,218,삼흥전기공사
20091220791,신능중 급식실 현대화사업 공사,2010-01-04,26,에스와이종합건설 주식회사
20091221284,임성중학교 다목적강당 증축 전기 공사,2010-01-04,163,한주전기공사
20091220791,신능중 급식실 현대화사업 공사,2010-01-04,28,호중산업개발주식회사
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,1752,성일전력
20091220791,신능중 급식실 현대화사업 공사,2010-01-04,30,뉴트리건설(주)
20091221284,임성중학교 다목적강당 증축 전기 공사,2010-01-04,165,합자회사백제전기
20091220791,신능중 급식실 현대화사업 공사,2010-01-04,32,(주)공부건설
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,876,코스모전기 주식회사
20091220791,신능중 급식실 현대화사업 공사,2010-01-04,34,(주)모든종합건설
20091221284,임성중학교 다목적강당 증축 전기 공사,2010-01-04,167,한성전기주식회사
20091220791,신능중 급식실 현대화사업 공사,2010-01-04,36,현대건설산업(주)
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,1754,(주)태경전기
20091220791,신능중 급식실 현대화사업 공사,2010-01-04,38,평안건설주식회사
20091221284,임성중학교 다목적강당 증축 전기 공사,2010-01-04,169,케이더블유피(주)
20091220791,신능중 급식실 현대화사업 공사,2010-01-04,40,주식회사  천록건설
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,438,한국전기건설공사
20091220791,신능중 급식실 현대화사업 공사,2010-01-04,42,도담건설(주)
20091221284,임성중학교 다목적강당 증축 전기 공사,2010-01-04,171,주식회사 서하
20091220791,신능중 급식실 현대화사업 공사,2010-01-04,44,현도건설주식회사
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,1756,합자회사 상림전기
20091220791,신능중 급식실 현대화사업 공사,2010-01-04,46,신아종합건설(주)
20091221284,임성중학교 다목적강당 증축 전기 공사,2010-01-04,173,주식회사 우주전기통신
